OBJECTID,VALUE,long,lat,X,Y
30709,125000,-122.3866578,47.63753225,-122.3866578,47.63753225
30711,104184,-122.3574648,47.53474095,-122.3574648,47.53474095
30712,116000,-122.3787838,47.53466966,-122.3787838,47.53466966
30714,90840,-122.2958102,47.59652732,-122.2958102,47.59652732
30715,339139,-122.3007105,47.59690788,-122.3007105,47.59690788
30716,83940,-122.2718362,47.53336359,-122.2718362,47.53336359
30717,83940,-122.2716818,47.533399,-122.2716817,47.533399
30718,81000,-122.2715281,47.53345666,-122.2715281,47.53345666
30720,1000,-122.3917121,47.55954105,-122.3917121,47.55954105
30721,186800,-122.4018763,47.55973802,-122.4018763,47.55973802
30722,82572,-122.2755577,47.55213389,-122.2755577,47.55213389
30723,103000,-122.2747778,47.53784683,-122.2747778,47.53784683
30724,103000,-122.2744671,47.5378298,-122.2744671,47.5378298
30725,0,-122.2711455,47.53734312,-122.2711455,47.53734312
30726,75343,-122.2695233,47.5374256,-122.2695233,47.5374256
30727,385326,-122.2848333,47.60559799,-122.2848333,47.60559799
30728,158422,-122.2892915,47.60219561,-122.2892915,47.60219561
30729,256706,-122.3145151,47.66394655,-122.3145151,47.66394655
30731,7000,-122.3144079,47.66919878,-122.3144079,47.66919878
30732,0,-122.3118293,47.63918836,-122.3118293,47.63918836
30733,0,-122.2808591,47.61561452,-122.2808591,47.61561452
30734,176118,-122.2728779,47.70005285,-122.2728779,47.70005285
30735,205969,-122.3111591,47.63917692,-122.3111591,47.63917691
30736,0,-122.3397656,47.66601004,-122.3397656,47.66601004
30739,44364,-122.2884659,47.53070955,-122.2884659,47.53070954
30740,105000,-122.2876265,47.53060019,-122.2876265,47.53060019
30744,160403,-122.2748625,47.51704909,-122.2748625,47.51704909
30752,124000,-122.4070429,47.56825398,-122.4070429,47.56825398
30754,0,-122.3394387,47.69696302,-122.3394387,47.69696302
30755,0,-122.3394387,47.69696302,-122.3394387,47.69696302
30756,0,-122.3854626,47.53630419,-122.3854626,47.53630419
30757,0,-122.3970126,47.66401231,-122.3970126,47.66401231
30758,77562,-122.2688434,47.53742994,-122.2688434,47.53742994
30759,175300,-122.3015637,47.55907156,-122.3015637,47.55907156
30760,83000,-122.300859,47.55906947,-122.300859,47.55906947
30761,86106,-122.2917989,47.55761034,-122.2917989,47.55761034
30762,78788,-122.288634,47.55769638,-122.2886339,47.55769638
30763,175000,-122.2821897,47.56596073,-122.2821897,47.56596073
30765,0,-122.2854123,47.54231372,-122.2854123,47.54231372
30766,108251,-122.368731,47.56632382,-122.368731,47.56632382
30767,92785,-122.2991992,47.54914724,-122.2991992,47.54914724
30768,107357,-122.3619523,47.56132009,-122.3619523,47.56132009
30769,124759,-122.2820375,47.52582587,-122.2820375,47.52582587
30770,139039,-122.3068503,47.60593616,-122.3068503,47.60593616
30771,134800,-122.312378,47.56081729,-122.312378,47.56081729
30772,131897,-122.312095,47.56106578,-122.312095,47.56106578
30773,0,-122.3967754,47.585882,-122.3967754,47.585882
30774,0,-122.398187,47.58470746,-122.398187,47.58470746
30775,0,-122.398187,47.58470746,-122.398187,47.58470746
30777,0,-122.4125357,47.64196397,-122.4125357,47.64196397
30778,316650,-122.3702063,47.72881529,-122.3702063,47.72881529
30779,0,-122.3716766,47.7302952,-122.3716766,47.7302952
30780,0,-122.4091482,47.56950453,-122.4091481,47.56950453
30781,333695,-122.4089808,47.56938528,-122.4089808,47.56938528
30782,140153,-122.3991785,47.55648556,-122.3991785,47.55648556
30783,115468,-122.2843708,47.52709134,-122.2843708,47.52709134
30784,115468,-122.2841502,47.52709136,-122.2841502,47.52709136
30785,0,-122.3087629,47.70633736,-122.3087629,47.70633736
30787,790127,-122.3605452,47.63976472,-122.3605452,47.63976472
30788,21106,-122.3631417,47.55963146,-122.3631417,47.55963146
30789,0,-122.3625645,47.55891106,-122.3625645,47.55891106
30790,334819,-122.3633087,47.5580753,-122.3633087,47.5580753
30791,0,-122.360144,47.53245381,-122.360144,47.53245381
30792,0,-122.3601394,47.53234589,-122.3601394,47.53234589
30793,25000,-122.3607252,47.52992972,-122.3607252,47.52992971
30794,119699,-122.3599302,47.52951964,-122.3599302,47.52951964
30795,104530,-122.3599905,47.52388682,-122.3599905,47.52388682
30796,117652,-122.3599905,47.52388682,-122.3599905,47.52388682
30797,0,-122.3608697,47.52353064,-122.3608697,47.52353064
30798,244572,-122.3238681,47.62625878,-122.3238681,47.62625878
30799,222825,-122.3238681,47.62625878,-122.3238681,47.62625878
30800,1,-122.3228251,47.6201557,-122.3228251,47.6201557
30801,983122,-122.3846209,47.59430773,-122.3846209,47.59430773
30802,1263505,-122.3846209,47.59430773,-122.3846209,47.59430773
30803,131897,-122.311828,47.56101235,-122.311828,47.56101235
30804,113000,-122.2999606,47.55997978,-122.2999606,47.55997978
30805,5000,-122.2837307,47.55928426,-122.2837307,47.55928426
30807,109325,-122.2653354,47.50083292,-122.2653354,47.50083292
30808,116000,-122.2621637,47.50151381,-122.2621637,47.50151381
30809,1,-122.2898676,47.59252603,-122.2898676,47.59252603
30810,177537,-122.3103268,47.58987343,-122.3103268,47.58987343
30811,126054,-122.3958959,47.55770674,-122.3958959,47.55770674
30813,254640,-122.2848528,47.54953791,-122.2848528,47.54953791
30814,111158,-122.2646281,47.51876278,-122.2646281,47.51876278
30815,78342,-122.3159884,47.52663135,-122.3159884,47.52663135
30816,78342,-122.3158892,47.52677013,-122.3158892,47.52677013
30817,78342,-122.3157863,47.52668649,-122.3157863,47.52668649
30818,153449,-122.2978595,47.62726092,-122.2978594,47.62726092
30819,0,-122.2994119,47.62101938,-122.2994119,47.62101938
30820,167849,-122.2694747,47.49771123,-122.2694746,47.49771123
30821,97005,-122.359766,47.53412187,-122.359766,47.53412187
30822,96250,-122.3597638,47.53399835,-122.3597638,47.53399835
30823,0,-122.271494,47.56318677,-122.271494,47.56318677
30824,120000,-122.271494,47.56318677,-122.271494,47.56318677
30825,95913,-122.2927087,47.53762114,-122.2927087,47.53762114
30826,59233,-122.2738199,47.53647878,-122.2738199,47.53647878
30827,70000,-122.3578884,47.70414174,-122.3578884,47.70414173
30828,264210,-122.3933572,47.52406495,-122.3933571,47.52406495
30829,1323103,-122.3890357,47.5627959,-122.3890357,47.56279589
30830,0,-122.3890357,47.5627959,-122.3890357,47.56279589
30837,500,-122.3633112,47.55441063,-122.3633112,47.55441063
30838,285824,-122.3609556,47.5248657,-122.3609556,47.5248657
30839,164164,-122.3609556,47.5248657,-122.3609556,47.5248657
30840,272930,-122.3609556,47.5248657,-122.3609556,47.5248657
30841,134118,-122.3602266,47.52238086,-122.3602266,47.52238086
30844,181000,-122.3301705,47.72163547,-122.3301704,47.72163547
30848,265225,-122.2874272,47.59426857,-122.2874271,47.59426857
30850,60000,-122.2861162,47.59856042,-122.2861162,47.59856042
30851,63472,-122.3319396,47.72358304,-122.3319396,47.72358304
30852,92000,-122.3322047,47.7237005,-122.3322047,47.7237005
30853,0,-122.3325976,47.72384416,-122.3325976,47.72384416
30855,143000,-122.2828136,47.55925903,-122.2828136,47.55925903
30856,143000,-122.282092,47.55925616,-122.282092,47.55925616
30857,153664,-122.4049497,47.57918873,-122.4049497,47.57918873
30858,290355,-122.4015864,47.57971652,-122.4015864,47.57971652
30859,88513,-122.2991471,47.5497935,-122.2991471,47.5497935
30860,10000,-122.282425,47.63353751,-122.282425,47.63353751
30861,139039,-122.3081435,47.6210725,-122.3081435,47.6210725
30862,200000,-122.3156659,47.60667536,-122.3156659,47.60667536
30863,74620,-122.316064,47.60697669,-122.316064,47.60697669
30864,118513,-122.3159319,47.60697652,-122.3159319,47.60697652
30865,419700,-122.2611986,47.66939999,-122.2611986,47.66939999
30866,0,-122.2611986,47.66939999,-122.2611986,47.66939999
30867,74144,-122.2761431,47.5272629,-122.2761431,47.5272629
30868,70000,-122.2761511,47.5276132,-122.2761511,47.5276132
30869,73854,-122.2759579,47.52713213,-122.2759579,47.52713213
30870,72065,-122.2759996,47.52773779,-122.2759996,47.52773779
30871,83778,-122.2757509,47.52712677,-122.2757509,47.52712677
30872,72065,-122.2757911,47.5277714,-122.2757911,47.5277714
30873,73854,-122.2755525,47.52715452,-122.2755525,47.52715452
30874,72065,-122.2755391,47.52772686,-122.2755391,47.52772686
30875,110155,-122.2984141,47.57365006,-122.2984141,47.57365006
30876,106942,-122.2803039,47.71717211,-122.2803039,47.71717211
30877,104534,-122.2744942,47.54676304,-122.2744941,47.54676304
30878,103733,-122.3911103,47.53217517,-122.3911103,47.53217516
30879,86000,-122.3894218,47.65752979,-122.3894217,47.65752978
30880,78024,-122.3895664,47.65757792,-122.3895664,47.65757792
30881,0,-122.3750998,47.58143196,-122.3750998,47.58143196
30882,1758415,-122.3548907,47.680498,-122.3548907,47.68049799
30883,0,-122.3549182,47.68590241,-122.3549182,47.68590241
30884,389154,-122.3551363,47.72582535,-122.3551363,47.72582535
30885,329000,-122.3559557,47.72903875,-122.3559557,47.72903875
30886,289756,-122.3552697,47.65293249,-122.3552697,47.65293249
30887,339019,-122.3557447,47.65317618,-122.3557447,47.65317618
30890,234000,-122.3559481,47.71087894,-122.3559481,47.71087894
30891,273000,-122.3559481,47.71087894,-122.3559481,47.71087894
30892,0,-122.3549615,47.71121804,-122.3549615,47.71121804
30893,151900,-122.2885177,47.60312822,-122.2885177,47.60312822
30894,565685,-122.3262856,47.63726187,-122.3262856,47.63726187
30895,267200,-122.3232266,47.64970049,-122.3232266,47.64970049
30896,0,-122.3250176,47.63516032,-122.3250176,47.63516032
30897,0,-122.3250176,47.63516032,-122.3250176,47.63516032
30898,1,-122.3261895,47.6377953,-122.3261895,47.6377953
30899,1011892,-122.3261895,47.6377953,-122.3261895,47.6377953
30900,0,-122.3255553,47.63907124,-122.3255553,47.63907124
30901,230766,-122.3842454,47.58780467,-122.3842454,47.58780467
30902,213448,-122.3843331,47.58767481,-122.3843331,47.58767481
30903,0,-122.2635862,47.54990625,-122.2635862,47.54990625
30904,275880,-122.3811584,47.55504183,-122.3811584,47.55504183
30905,96000,-122.3547326,47.73187666,-122.3547326,47.73187666
30906,135220,-122.2676801,47.53780383,-122.2676801,47.53780383
30907,348088,-122.2651671,47.53275921,-122.2651671,47.53275921
30908,0,-122.3280598,47.63870024,-122.3280598,47.63870024
30909,85889,-122.318681,47.72156666,-122.318681,47.72156666
30910,50000,-122.3374602,47.60551184,-122.3374602,47.60551184
30911,0,-122.3680126,47.51795172,-122.3680126,47.51795172
30912,0,-122.3680126,47.51795172,-122.3680126,47.51795172
30913,0,-122.3680126,47.51795172,-122.3680126,47.51795172
30914,0,-122.3680126,47.51795172,-122.3680126,47.51795172
30915,0,-122.3680126,47.51795172,-122.3680126,47.51795172
30916,0,-122.3680126,47.51795172,-122.3680126,47.51795172
30918,167322,-122.3098416,47.72181439,-122.3098416,47.72181438
30919,159337,-122.3450428,47.65235588,-122.3450428,47.65235588
30920,135886,-122.3450428,47.65235588,-122.3450428,47.65235588
30921,10000,-122.3048658,47.59357727,-122.3048658,47.59357727
30923,0,-122.3524689,47.629632,-122.3524689,47.629632
30924,1,-122.3974068,47.54368657,-122.3974068,47.54368657
30925,167220,-122.4112748,47.57111195,-122.4112748,47.57111195
30926,30000,-122.3585438,47.63007032,-122.3585438,47.63007032
30927,2795689,-122.3585438,47.63007032,-122.3585438,47.63007032
30929,0,-122.4185347,47.57508407,-122.4185347,47.57508407
30930,112915,-122.4141722,47.57298244,-122.4141722,47.57298244
30931,58313,-122.4092146,47.56772241,-122.4092146,47.56772241
30932,0,-122.4093132,47.567397,-122.4093132,47.567397
30934,663140,-122.4075628,47.56572321,-122.4075628,47.56572321
30935,199682,-122.4033611,47.56073734,-122.4033611,47.56073734
30936,6772,-122.3558556,47.71446495,-122.3558556,47.71446494
30937,545017,-122.3550615,47.71464807,-122.3550615,47.71464807
30951,0,-122.3091341,47.57613594,-122.3091341,47.57613594
30953,171000,-122.4077622,47.57642835,-122.4077622,47.57642835
30954,164113,-122.3411744,47.69763056,-122.3411744,47.69763056
30955,164113,-122.3411744,47.69763056,-122.3411744,47.69763056
30956,5000,-122.3502779,47.70345851,-122.3502778,47.70345851
30957,182169,-122.3453904,47.7034812,-122.3453904,47.7034812
30958,93374,-122.3453904,47.7034812,-122.3453904,47.7034812
30959,119570,-122.3008901,47.55077156,-122.3008901,47.55077156
30960,116000,-122.3144101,47.70284633,-122.3144101,47.70284633
30962,111680,-122.2655789,47.49904524,-122.2655789,47.49904524
30963,0,-122.3248662,47.53117012,-122.3248662,47.53117012
30964,76248,-122.2890402,47.53118391,-122.2890402,47.53118391
30965,17082,-122.3510829,47.70460168,-122.3510829,47.70460168
30966,107800,-122.3485468,47.70412551,-122.3485468,47.70412551
30968,84188,-122.298304,47.70491911,-122.298304,47.70491911
30971,812013,-122.3551366,47.72014373,-122.3551366,47.72014373
30972,446449,-122.3551365,47.72043157,-122.3551365,47.72043157
30973,4000,-122.3545482,47.72708447,-122.3545482,47.72708447
30974,76124,-122.3186985,47.54584652,-122.3186985,47.54584652
30975,102167,-122.3193041,47.5438456,-122.3193041,47.5438456
30976,35000,-122.3300569,47.6389168,-122.3300569,47.6389168
30978,104995,-122.3292438,47.63903844,-122.3292438,47.63903844
30979,240868,-122.3289874,47.6422781,-122.3289874,47.6422781
30980,0,-122.3288947,47.64248684,-122.3288946,47.64248684
30982,91000,-122.3193704,47.63351736,-122.3193704,47.63351735
30983,22507,-122.3187452,47.64058451,-122.3187452,47.64058451
30984,0,-122.3419327,47.63361375,-122.3419327,47.63361375
30985,0,-122.3452147,47.64246379,-122.3452147,47.64246379
30986,16500,-122.3455244,47.64271017,-122.3455244,47.64271017
30987,0,-122.345402,47.64353435,-122.345402,47.64353435
30988,234538,-122.2959397,47.57302046,-122.2959397,47.57302046
30989,344989,-122.329148,47.63779664,-122.329148,47.63779664
30990,0,-122.326541,47.64619216,-122.326541,47.64619216
30993,83956,-122.3474201,47.53890671,-122.3474201,47.53890671
30994,1338782,-122.3740866,47.56430249,-122.3740866,47.56430249
30995,229000,-122.3211622,47.65041593,-122.3211622,47.65041593
30996,0,-122.3668396,47.67845042,-122.3668396,47.67845042
30997,99969,-122.3668396,47.67845042,-122.3668396,47.67845042
30998,72259,-122.3183001,47.55614343,-122.3183001,47.55614343
30999,15000,-122.3222853,47.54408857,-122.3222853,47.54408857
31000,15856,-122.3225142,47.54240533,-122.3225142,47.54240533
31002,114593,-122.2806249,47.70624091,-122.2806249,47.70624091
31003,0,-122.2834886,47.71471664,-122.2834886,47.71471664
31004,573544,-122.3328313,47.70661534,-122.3328313,47.70661534
31005,0,-122.3328313,47.70661534,-122.3328313,47.70661534
31007,1,-122.4160076,47.57782479,-122.4160076,47.57782479
31010,2000,-122.3990145,47.58475664,-122.3990144,47.58475663
31012,167208,-122.4184014,47.57662983,-122.4184014,47.57662983
31013,123338,-122.4185467,47.5767031,-122.4185467,47.5767031
31014,0,-122.3750998,47.58143196,-122.3750998,47.58143196
31015,0,-122.3750998,47.58143196,-122.3750998,47.58143196
31016,0,-122.3750998,47.58143196,-122.3750998,47.58143196
31017,0,-122.3750998,47.58143196,-122.3750998,47.58143196
31018,0,-122.3750998,47.58143196,-122.3750998,47.58143196
31019,0,-122.3750998,47.58143196,-122.3750998,47.58143196
31021,500,-122.3301055,47.64137237,-122.3301055,47.64137237
31022,76055,-122.3301055,47.64137237,-122.3301055,47.64137237
31023,65730,-122.3301055,47.64137237,-122.3301055,47.64137237
31024,82707,-122.3301055,47.64137237,-122.3301055,47.64137237
31026,284284,-122.3869505,47.54248551,-122.3869505,47.54248551
31028,372465,-122.2758269,47.7063475,-122.2758269,47.7063475
31029,57322,-122.2758604,47.70760658,-122.2758604,47.70760658
31030,194400,-122.2779699,47.71170766,-122.2779699,47.71170766
31032,0,-122.3224693,47.6216524,-122.3224693,47.6216524
31033,82628,-122.3559083,47.54000022,-122.3559083,47.54000022
31034,25000,-122.3562187,47.52138496,-122.3562187,47.52138496
31035,173000,-122.3069563,47.59535581,-122.3069562,47.59535581
31036,25000,-122.3081666,47.58744706,-122.3081666,47.58744706
31037,88180,-122.308517,47.58671188,-122.308517,47.58671188
31038,13000,-122.3078634,47.58525195,-122.3078633,47.58525195
31039,0,-122.385011,47.6486598,-122.385011,47.6486598
31040,0,-122.3844104,47.65316909,-122.3844104,47.65316909
31041,0,-122.3844104,47.65316909,-122.3844104,47.65316909
31042,387937,-122.3843227,47.6571366,-122.3843227,47.6571366
31043,209272,-122.3814008,47.68813441,-122.3814008,47.68813441
31044,198357,-122.3008024,47.61856572,-122.3008024,47.61856572
31046,0,-122.3608697,47.52353064,-122.3608697,47.52353064
31047,0,-122.3608697,47.52353064,-122.3608697,47.52353064
31048,0,-122.3842579,47.59324735,-122.3842579,47.59324735
31049,0,-122.363145,47.54905614,-122.363145,47.54905614
31050,188350,-122.3600828,47.5235698,-122.3600828,47.5235698
31051,265448,-122.3208399,47.58153229,-122.3208399,47.58153229
31053,0,-122.3230687,47.56758427,-122.3230687,47.56758427
31054,163000,-122.3209086,47.64949365,-122.3209086,47.64949365
31055,117225,-122.3837513,47.65242602,-122.3837513,47.65242602
31056,1000,-122.3865467,47.65561436,-122.3865467,47.65561436
31057,2532000,-122.3884337,47.59428797,-122.3884337,47.59428797
31058,917538,-122.3912633,47.59197366,-122.3912633,47.59197366
31059,0,-122.3912633,47.59197366,-122.3912633,47.59197366
31060,1148402,-122.3924213,47.5905152,-122.3924213,47.5905152
31061,1,-122.2822223,47.6202506,-122.2822223,47.6202506
31062,0,-122.2894958,47.59482765,-122.2894958,47.59482765
31063,1000,-122.2637471,47.55859135,-122.2637471,47.55859135
